var1	var2	class
99	238	0
90	228	1
100	224	0
102	245	0
83	226	0
58	220	1
81	228	1
117	214	0
92	221	1
105	211	0
148	186	1
93	212	1
167	225	1
125	220	1
126	215	1
100	219	1
118	203	1
123	220	1
94	167	0
99	207	1
85	205	1
101	168	0
131	218	1
93	195	0
78	219	0
95	223	0
107	210	0
92	163	0
100	231	1
91	154	0
106	222	0
109	158	1
108	208	1
107	208	1
96	238	0
88	236	1
69	212	1
83	265	0
114	211	1
91	259	0
140	215	1
100	213	1
92	230	1
95	175	0
100	188	0
115	226	1
113	216	1
93	200	0
93	196	1
133	221	1
119	198	0
110	201	0
85	213	1
106	202	0
84	230	1
116	211	0
136	205	1
124	221	1
57	208	1
109	197	0
148	236	1
124	224	1
100	220	0
122	240	1
104	203	0
134	211	1
97	168	0
107	223	0
101	213	0
117	223	1
114	188	0
99	212	1
109	175	0
103	187	0
103	168	0
98	207	1
63	228	1
167	209	1
105	222	1
94	249	0
109	191	0
92	196	0
84	220	0
98	232	0
109	208	0
123	224	1
103	153	0
162	224	1
112	158	0
104	212	0
153	226	1
112	201	0
114	204	0
100	214	1
98	243	0
120	246	1
102	260	0
86	213	1
96	205	0
103	187	0
114	227	1
109	215	1
100	214	1
101	239	0
100	188	0
149	219	1
117	211	1
141	209	1
104	215	0
43	225	1
144	203	1
95	182	0
95	176	0
111	221	0
90	218	1
114	240	0
89	192	0
76	224	1
98	229	1
97	204	0
87	236	0
118	247	0
121	223	1
125	214	1
102	195	1
93	220	1
125	224	0
118	252	1
106	131	0
108	152	0
102	204	0
83	247	0
96	193	0
91	198	0
99	166	0
109	151	0
94	220	1
84	213	0
137	203	1
155	221	0
120	223	1
89	174	0
121	208	1
88	200	0
111	211	1
184	213	1
168	216	1
84	246	0
90	189	0
90	274	0
91	168	0
109	218	0
81	176	0
111	181	0
97	163	0
108	192	0
138	220	1
114	216	1
118	214	1
89	203	0
83	213	1
88	222	1
105	209	1
113	210	0
101	223	1
165	220	1
118	247	0
158	209	0
115	215	1
165	224	1
106	163	0
104	217	0
138	204	1
105	225	1
132	198	1
150	229	1
93	146	0
115	218	1
95	203	0
122	217	1
96	205	0
83	211	0
117	240	1
153	227	1
120	225	1
93	188	0
99	210	0
92	237	0
117	151	0
119	202	1
75	220	0
161	206	1
105	190	0
130	220	1
99	226	0
87	226	1
92	228	1
92	231	1
148	216	1
83	215	1
98	210	0
106	194	0
117	216	1
97	204	0
106	230	1
99	192	0
97	175	0
104	212	0
115	252	0
102	225	1
157	218	1
95	187	0
96	196	0
91	183	0
122	210	1
90	230	0
126	221	1
84	223	1
119	184	0
100	157	0
95	195	0
87	202	0
100	188	0
144	205	1
91	218	0
95	229	1
122	223	1
98	168	0
141	201	1
114	221	1
98	216	0
146	207	1
109	216	1
103	182	0
108	193	0
85	213	1
91	234	0
108	236	0
105	225	1
96	209	0
107	188	0
160	223	1
77	231	1
96	202	0
90	193	0
109	213	1
109	213	1
87	225	0
96	236	0
84	217	1
108	187	0
93	226	0
99	179	0
105	194	0
104	221	1
98	222	0
99	224	0
106	257	0
94	184	0
116	189	0
121	193	1
147	232	1
95	229	0
95	184	0
116	218	1
121	171	0
140	230	1
89	213	0
100	193	0
99	246	0
117	209	1
82	209	1
101	212	1
92	199	0
141	214	1
151	219	1
100	200	0
104	204	0
95	223	1
117	227	0
92	203	0
170	212	1
107	237	1
146	241	1
116	211	1
112	220	0
112	197	1
103	196	1
89	145	0
95	204	0
135	224	1
133	216	1
87	226	0
82	220	1
131	232	1
88	217	1
109	236	1
99	200	0
152	221	0
90	170	0
77	236	1
39	207	1
100	178	0
103	187	0
101	220	1
97	229	0
99	214	1
94	164	0
88	139	0
100	101	0
103	208	0
110	212	0
162	221	1
96	234	1
105	219	1
104	174	0
99	224	0
113	179	0
108	217	0
131	213	1
96	173	0
121	189	0
105	174	0
49	225	1
108	222	1
126	220	1
97	200	0
57	218	1
122	228	1
121	167	0
82	217	1
103	184	0
113	204	0
143	220	1
88	167	0
98	207	0
127	239	1
141	213	1
97	221	1
137	207	1
110	212	1
93	155	0
104	197	0
105	219	1
124	218	1
148	214	1
181	216	1
88	223	1
169	212	1
123	214	1
84	211	1
95	185	0
99	256	0
101	207	0
144	209	1
103	198	0
102	158	0
87	206	0
86	238	0
121	197	0
157	215	1
101	219	1
159	231	1
135	219	1
111	206	1
94	247	0
65	225	1
150	218	1
135	205	1
97	229	1
107	188	0
122	228	1
93	208	0
110	251	0
89	220	1
105	265	0
99	222	0
112	219	0
93	221	0
113	220	1
113	223	0
115	220	1
104	119	0
92	215	0
119	230	1
124	225	1
101	209	0
137	232	1
84	201	0
128	196	1
128	202	1
99	183	0
92	204	0
106	233	1
95	209	0
108	225	1
128	218	1
122	208	1
83	171	0
125	224	1
97	150	0
100	246	0
149	233	1
159	242	1
103	214	0
37	212	1
138	200	1
120	222	1
99	219	1
120	191	1
107	190	0
103	215	1
98	203	1
93	184	0
163	230	1
119	246	1
101	236	1
88	206	1
88	241	0
103	227	1
101	223	0
149	216	1
87	219	1
84	157	0
123	216	1
109	208	1
103	129	0
90	198	0
119	212	1
103	243	0
98	204	1
142	218	1
88	183	0
95	206	0
124	211	1
114	223	0
88	194	0
108	178	0
127	210	1
107	237	0
94	220	0
96	186	0
103	194	0
130	215	1
110	193	0
91	235	0
83	196	0
100	197	0
110	226	1
71	224	1
106	205	0
101	158	0
107	225	0
99	232	0
166	185	1
93	221	1
122	210	1
86	205	1
100	136	0
106	228	0
100	243	0
106	241	0
103	215	1
118	207	1
101	186	0
109	185	0
96	224	1
120	170	0
113	224	1
112	213	1
119	228	1
93	218	0
89	221	1
96	230	1
110	217	0
93	199	0
106	192	0
99	172	0
153	224	1
137	225	1
120	214	1
103	156	0
162	211	1
127	211	1
105	221	0
133	220	1
103	272	0
108	226	0
102	217	1
68	222	1
150	228	1
93	228	1
98	219	0
113	220	1
87	230	1
74	191	0
103	212	1
100	216	0
109	268	0
87	198	0
108	176	0
138	220	1
93	192	0
91	122	0
97	180	0
114	162	0
90	160	0
111	250	0
99	151	0
112	197	1
84	181	0
83	209	0
104	193	0
102	236	0
106	205	1
101	206	0
126	233	1
121	235	1
49	236	1
142	217	1
100	177	0
97	215	1
105	175	0
105	226	0
73	212	1
122	220	1
113	204	1
102	217	0
98	237	0
148	228	1
78	170	0
92	204	0
115	198	0
118	170	0
106	209	0
91	223	1
167	214	1
104	216	1
99	197	0
97	221	0
106	188	0
130	215	1
94	206	0
101	194	0
126	234	1
93	200	0
132	212	1
92	205	1
101	205	0
89	244	0
104	215	1
88	233	0
152	201	0
145	218	1
105	226	0
116	216	1
113	212	1
113	214	1
108	174	0
93	250	0
87	170	0
102	216	1
108	169	0
98	208	0
95	170	1
107	264	0
86	226	0
141	213	1
134	229	1
156	225	1
96	159	0
125	183	0
100	191	0
125	217	1
103	206	0
117	225	1
94	205	1
123	209	1
94	238	1
101	224	0
134	219	1
102	220	1
148	220	1
98	228	1
127	218	1
92	246	0
107	175	0
100	216	0
90	198	0
112	196	0
140	229	1
136	226	1
122	210	1
104	212	1
110	228	1
87	205	0
120	217	1
92	210	1
141	222	1
128	210	1
99	224	0
136	223	1
133	221	1
70	208	1
100	219	0
143	220	0
136	194	1
103	167	0
119	256	0
86	163	0
150	210	1
113	201	0
124	215	1
128	238	1
137	241	1
109	200	0
175	218	1
96	177	0
93	237	0
129	217	1
60	236	1
95	211	0
89	180	0
84	245	1
90	222	0
103	235	1
148	230	1
86	213	1
112	200	0
103	245	0
107	183	0
80	228	0
110	196	0
112	219	1
132	217	1
135	226	1
109	193	0
84	174	0
99	192	0
104	214	0
109	200	0
116	183	0
141	222	1
108	194	0
98	186	0
123	218	1
77	227	0
99	203	0
99	201	0
126	225	1
81	194	0
90	261	0
103	198	0
109	219	1
82	204	0
128	223	1
103	207	0
94	201	0
134	221	1
141	203	1
94	180	0
102	232	0
116	170	0
165	224	1
80	226	1
146	220	1
132	217	1
114	185	0
154	218	1
51	211	1
86	229	1
133	220	1
74	207	1
113	202	0
